business_name,rating,review
Govinda's Soho Street,5.0,A great vegetarian restaurant in oxford street specially for indian customers. I love the place sacred as well as serving the best homely simple food. Have been here 5-6 times and everytime i am more happy leaving ! Sujit thanks to you as well for the polite service.
Govinda's Soho Street,5.0,"Had a wonderful time here. The Temple and the restaurant are full of kind, genuine people, which adds to the quality of the experience. Lovely authentic Indian, I'm quite fussy but it was great and as a vegan I was very pleased with the options. Incredibly cheap, especially so for London, spread in picture was £10 and it shows it's ran by passionate and generous people. 💓"
Govinda's Soho Street,5.0,"The food was affordable and absolutely delicious! The desserts were incredibly moist and bursting with flavor. Highly recommend this spot—I’ll definitely be coming back!
Went back the next day and my meal was still delicious."
Govinda's Soho Street,5.0,"Coming to Govinda’s is always a great experience . Pure food with no onion garlic and the temple vibes around it adds to the charm . Also it’s great value for money . I went with my parents , hence ordered 1 extravaganza thali and one large thali  and we shared it amongst the three of us. I only had to order extra chapatis as it comes with only 1 chapati per thali and there is a poori in the extravaganza thali. But there is plenty of rice too in each . Both Thalis were delicious. There is only a difference of 1-2 items in each thali as you go up on the price . When I go alone I order the basic thali with is around 8.95£ and the quantity is enough for one person.
Govindas closes at 9 and the temple closes at 9:30. So be mindful of the time if you go late in the evening."
Govinda's Soho Street,5.0,"The food is great and at a great price. So much flavor, very authentic, feels like home cooking"
Govinda's Soho Street,5.0,"Incredibly tasty food, mostly vegan. Friendly helpful staff and enjoyable atmosphere :) I would absolutely return xox"
Govinda's Soho Street,5.0,"Great food, queue to get in but moved fast, worth waiting for, large Thali delicious!! Very good value."
Govinda's Soho Street,5.0,Wonderful and authentic. I tried masala dosa and parantha with daal. Just perfect for foodies or desi folks missing ghar ka khana
Govinda's Soho Street,5.0,"Tasty vegan and vegetatian Indian food, if you love Thali this is the place with varied dishes like dhal, rice, paneer, subji, vegan and vegetarian burgers, savoury pies cakes with a variety of sweets like gulabjamun. They also have many flavours of lasi drink. The place is busy but service is fast, so it is worth the visit if you are around Soho."
Govinda's Soho Street,5.0,"The food was delicious, very well seasoned and the atmospheres  was so vibrant and cosy at the same time!! The prices ohh my , VERY affordable 😁Definitely  a place to recommend and to come back ! It was hard to believe findind this gem, so close to Oxford Street"
Govinda's Soho Street,4.0,"Really tasty, I had the paneer. Good affordable prices 🍛♥️"
Govinda's Soho Street,5.0,"Loved the selection and options of food, and the atmosphere of so many people enjoying eating. All so reasonably priced. Will definitely be back!"
Govinda's Soho Street,5.0,"Buzzing little place, like a street cafe style, quick and busy. Decent food, the atmosphere is what adds to this place"
Govinda's Soho Street,5.0,"Food is amazing and the people are very nice. Relaxed friendly vibes, no frills (which is perfect) and very affordably priced. Will definitely return."
Govinda's Soho Street,5.0,Amazing food. Soooo homely. First bite and I was taken back to my mom’s handmade thali. Highly recommend the dal (lentil soup). Soo good quality for the price.
Govinda's Soho Street,5.0,"Was served quickly. Staff really friendly and helpful. The large thali I ordered was amazing, really fresh and healthy"
Govinda's Soho Street,5.0,"Excellent service and veg/vegan dishes at a reasonable prices.

Their hours are 12noon to 9pm

Definitely must come!

Hare Krishna 🙏"
Govinda's Soho Street,5.0,Awesome experience and spiritual food. Can’t ask for more. Jai Srila Prabhupada
Govinda's Soho Street,5.0,Food was veryyyy niiice it's delicious and we can say that we where  in India! We where here 3 times and would be gerne wirder kommen!
Govinda's Soho Street,5.0,"Wonderful - great food, price and atmosphere! Will definitely come here again"
Govinda's Soho Street,5.0,"Just a wonderful place! The food is great, the staff are friendly, the patrons are accommodating (which is great as you share tables) and if that weren't enough, there has been prayers said over the food. Must visit for veggies (and vegans as there is vegan options)"
Govinda's Soho Street,5.0,"You know it is good when your mum says it is EXCELLENT!

We’ve dined here many times over the years. Lasagna is layered superbly with many vegetables and the tomato sauce is seriously good.

The thaali’s are great value for money and never disappoint.

Today the restaurants offered Ekadashi friendly food which went down a treat. We ended up ordering take away too!

Wholesome, fresh, flavourful!"
Govinda's Soho Street,5.0,"It's hard to find vegetarian indian food and this place serves just the best Indian vegetarian food I had in London. It's next to Iscon so you get to worship before you can enjoy the meal

The service is quick and the staff are friendly"
Govinda's Soho Street,5.0,Food is great awesome loved it & best one for vegetarian staff helpfull & good.
Govinda's Soho Street,5.0,Good meal for a good price. I got the paneer meal. It was a good amount of food for dinner and it was tasty. Tasted like home cooking.  Very nice that it's all vegetarian.
Govinda's Soho Street,5.0,"Very good value food, easy to get to. Busy and bit cramped for space but otherwise good environment."
Govinda's Soho Street,5.0,"Quality food and amazing hospitality. The line waiting line was long, but it’s worth the wait."
Govinda's Soho Street,5.0,Lovely friendly atmosphere. The food was delicious and truly amazing. We had The Govinda's which we 2 adults shared. Couldn't possibly have eaten by myself! Highly recommend and excellent value for money.
Govinda's Soho Street,5.0,Best Indian food we had in London. It was blessing in disguise considering we we could hey satvik food without onion and garlic in Navratri while away from India ☺️
Govinda's Soho Street,5.0,"The quality of food ,the taste -(full of taste & with love & smile) ,the cost -( so reasonable - no cheap for london prices) .Just gastronomical treat of delight ,will not disappoint you -anyone,I personally give a challenge to eat this quality of pure vegetarian food anywhere in London.
Order the deluxe +higher quantities thali, but make sure you're seriously hungry- it harder  to finish than it looks.
Enjoy - savour, you don't even have to be a hindu or a full blown vegetarian .
It's that good .
All run by volunteers, treat them with respect ,they dedicate their time out of love & devotion.
Be Happy"
Govinda's Soho Street,5.0,"The food was absolutely delicious! If you are short on time and want something flavorful, this place is perfect! I had “the large”."
Govinda's Soho Street,5.0,"WoW
For sure we are going back there!!
Lentil soup was delicious!! Lasagna,
Curry, Beans, Spring rolls.... MMMMM!!
Staff was very friendly!
The only little thing that we missed maybe, was some information about the choice of the food, cause it all smells nice, and we didn't know what to choose 🫣
Thank You all"
Govinda's Soho Street,5.0,"Amazing Indian food! I ordered a paneer, an extra chapati and a mango juice all for £12. Worth every cent, the creamy chilli was delicious, a bit spicy and very well made. The mango juice was really good too. Tap water available at all times, with a good ambiance! Definitely recommend, I ate loads for a very good price"
Govinda's Soho Street,5.0,"Very aromatic food. The portion was enough for two people. Personally, I can't stand fresh coriander, and there was plenty of it, it's worth remembering"
Govinda's Soho Street,5.0,"Very tasty and authentic cooking at very affordable prices. Indoor seating, outdoor and takeaway.
The food is delivered as a thali, a big plate with different dishes.
Everything is vegan or vegetarian, which is great.
Outdoor seating is nice, pleasant views but little direct sunshine.
We noticed strong cleaning product smells when it opened up, which is good in itself, but felt is was an indication of imperfect ventilation. I didn't feel the HVAC unit was working. So we ate outside."
Govinda's Soho Street,5.0,"Absolutely fantastic, loved the food and service!! Very authentic, and such a lovely atmosphere in central soho"
Govinda's Soho Street,5.0,"Decent amount of vegan options. Very tasty and affordable. It is very busy, but they will get you through the line quickly and help facilitate getting a table. We had a vegan cake as well that was tasty but a little dense but super cool they had the option!"
Govinda's Soho Street,5.0,"Wonderful experience eating here, beautiful food and happy staff. A fantastic experience. Recommend everyone to go!"
Govinda's Soho Street,5.0,"If you want to eat/drink something authentic and delicious, this is the one. It really hit the spot. Also, shout out to the auntie serving the food, she is super fast !!"
Govinda's Soho Street,5.0,"Jai Jagannatha

Unbelievable experience. This was my first visit to London and never expected such a divine atmosphere in London. The moment you step in to restaurant, the aroma of prasad instantly reminded me of food prepared in temples in Odisha.

The peace of mind this place while having food is unparalleled. Food quality is best for a vegetarian. cannot expect better elsewhere in Europe. Would love to visit here everytime to have darshan of Shri Jagannath and have prasad."
Govinda's Soho Street,5.0,"I absolutely adore this restaurant💚Thank you so much for your kindness, delicious healthy food and peacefuk atmosphere. It's my second time here in three days and I'll certainlu be coming back soon. Thanks!"
Govinda's Soho Street,5.0,"⭐️⭐️⭐️⭐️⭐️
Amazing place with real values – total respect!

The food was absolutely fantastic – fresh, authentic, fully vegetarian, and made with care. You can tell this place stands for more than just food – it’s about culture and conviction.

Some people apparently think it’s funny to walk in with fried chicken just to provoke. All they really do is embarrass themselves. That kind of disrespect doesn’t make you cool – it just makes you look like a global joke. Good on the staff for standing their ground.

Keep going strong, Govinda’s – don’t let clowns like that ruin the vibe."
Govinda's Soho Street,5.0,"I love this place and try and visit whenever I’m in London. It hasn’t changed much in the 13 years I’ve been coming, but that’s partly what makes it wonderful. Great value, tasty, healthy food and brilliant for vegans. Staff always so welcoming and the atmosphere is lovely. An authentic little slice of India in Soho! There is the request for a donation when paying by card, but that fits with the ethos and social values of Govinda’s and I’m happy to contribute."
Govinda's Soho Street,5.0,"Most amazing meal in London. I always come back, and this restaurant delivers the best meals over and over ♥️"
Govinda's Soho Street,5.0,"Very good vegetarian food with excellent service and really affordable prices. Will come again, thank you!"
Govinda's Soho Street,5.0,"Food was great, very tasty, waiters attentive, staff behind counter seem a little disconnected when serving but overall a good experience. It can be a little chaotic if you are seated along the row of tables where people queue for food as people tend to hit you with their bags as they move towards the serving station. If you want somewhere more private/intimate  I would suggest a table outside"
Govinda's Soho Street,5.0,"Super busy but the quickest service ever! It’s a saviour in soho- a rare find where you can eat like a king for under a tenner! Good for vegans, good the wallet! how do you make food so tasty without onions and garlic?! make new friends sitting next to strangers- food brings us together!"
Govinda's Soho Street,5.0,Namaste 🙏🏼 Amazing! For the first time on the west i felt like in India. 100% authentic taste and style. Thank you so much. धन्यवाद …
Govinda's Soho Street,5.0,"An absolute gem! This Hare Krishna restaurant is a haven of pure, sattvic dining.

The food is simply divine—fresh, flavorful, and prepared with devotion. Every dish bursts with authentic, balanced flavors, making it a truly nourishing experience. The thali was a standout, offering a perfect blend of textures and tastes, and the desserts were an absolute delight!

The service was impeccable—kind, attentive, and always with a smile. The staff truly embody the spirit of hospitality, making the experience even more special.

Highly recommended for anyone looking for a wholesome, soulful meal infused with love and tradition. Can't wait to visit again!"
Govinda's Soho Street,5.0,"A real hidden gem off Oxford Street. Authentic Indian cuisine that was refreshing and tasty with just the right amount of heat.

Excellent value for money in Central London. Will be sure to pay it another visit.

Went for the Deluxe which had a wide variety of items. Highly recommended."
Bala Baya Restaurant Bankside,,
Bala Baya Restaurant Bankside,5.0,"Outstanding sharing plates and creative flavour combinations! Clever and thoughtful approaches to classic dishes. My friend and I shared 2 small plates and 2 large plates. We thought the ceviche and the cauliflower were particularly stand-out dishes with creative textures and spices. I also really loved the feta + apricot starter, it was such a fun, fresh dish. Their house-made sodas were fantastic and perfect on a hot London afternoon, highly recommend the mango & coconut soda.

Underrated spot, will definitely be back!"
Bala Baya Restaurant Bankside,5.0,"Second visit to Bala Baya and it was as delicious as the first. The small plates are delicious, and manage to be both light and filling . The hummus breakfast was a favourite among my group, with creamy hummus, chick peas, and warm pita.

The mini mess aubergine dish had great flavour, especially from the sweet onions. Cocktails were well made, and our server was friendly and attentive, keeping a fresh water bottle on our table throughout and bringing a small extra on the house.

I strongly recommend this for anyone who likes mezzo food."
Bala Baya Restaurant Bankside,5.0,"Exceptionally good!
The place is really nice too, a lot of space between tables.

Not cheap, though: we spent ~94/person (~3 tapas/each +  pita, a bottle of wine, dessert and coffee or dessert drink)"
Bala Baya Restaurant Bankside,4.0,"Had a great evening here with friends. We ordered hummus, pita, nuts, bagel, cabbage, cauliflower, prawns, chicken, fish ceviche, as well as two desserts.

The small and medium dishes were all great. The desserts weren’t really to our taste.

It was a bit noisy and hot upstairs so we asked to be moved outside. Beware it if rains. Staff were all friendly and ready to look after you."
Bala Baya Restaurant Bankside,5.0,"Best Mediterranean food I’ve had in a very long time, if ever. We arrived at 3:00pm, an awkward in between time for kitchens and the host kindly allowed us to sneak in an order even though the kitchen was near closing.

The quality of the food and cocktails were impeccable. We ordered the basil and mint sour, the aubergine mess, the hummus with short rib, and the lamb kebab. Beautiful flavours and it will be a definite return trip and recommendation to friends and family in London."
Bala Baya Restaurant Bankside,5.0,"It was amazing. Lost for words. A whole flavour party took place! Would 10/10 recommend coming here, experiencing the layers of flavours was breathtaking and the service and atmosphere had matched it perfectly :) we ordered quite a few and amongst them all, would recommend, chickpea hummus (it comes with 2 pitas), aubergine mess, wagyu, prawn baklava. If I’m honest, I would love to come back to try other dishes!"
Bala Baya Restaurant Bankside,4.0,"This is an interesting restaurant in Southwark. It is Israeli, but serves mediteranneen food. The set up and interior decor are very unique, with a cozy terrasse along a small lane. The food is ok. Aubergine mess was a tasty dish, as well as the Brisket Doughnut. But the price is a bit high, for medium sized portions."
Bala Baya Restaurant Bankside,5.0,"Go here if you like Middle Eastern food. Really good food and a great vibe. We went for the vegan tasting menu at £45pp. Plenty of variety, lots of food and everything was very tasty. Loved the bagel stick, cauliflower and skewers but in truth everything was amazing and full of flavour. We were served a vegetarian option with goats cheese by accident but I spotted it before consuming it. The vegan dessert was not for us but grateful they had given some consideration to it beyond fruit.  I’d highly recommend this restaurant to vegans and vegetarians.  There are not many places that cater for mixed groups of people with differing dietary requirements to this extent. This was beyond the usual Lebanese / Middle Eastern fare with broader influences from North Africa.  It is on the pricey side but worth it. £160 for 2 people for the vegan set menu, olives and a bottle of white wine.   The service was excellent. The waiter took his time to answer all our questions and didn’t rush our leisurely vegan feast. He also packed the leftovers avoiding food waste."
Bala Baya Restaurant Bankside,4.0,"Came here for lunch with a coworker.

We got the chickpea hummus with pita 🫓. It was very tasty. Would add a little lemon to zest it up perfect as is.

My coworker got the cauliflower steak crumble, which he loved. Packs a punch in a small dish.

I had the Laffa Couture (grilled chicken) dish which was lovely. I would eat it again. If I could add extra pomegranate juice onto the dish...I would."
Bala Baya Restaurant Bankside,4.0,"I came to Bala Baya with the London Cuisine Club and we had a pleasant experience. We sat outside under the awning and enjoyed the lively, welcoming atmosphere. The service was excellent. Our waitress was attentive, cleared plates promptly, and brought out new dishes as they were ready. It is very much a sharing-style restaurant. The food was well-prepared and enjoyable."
Bala Baya Restaurant Bankside,5.0,"Delicious food, innovative arrangement of familiar middle eastern ingredients. Service was helpful- not pushy, but if they had one of my cousin’s chocolate baklava cakes for dessert we would have ordered it!"
Bala Baya Restaurant Bankside,4.0,"Food was good, tasted fresh and definitely recommend the Lamb Shakshuka.

The construction next door was unbearable noise and it was on a Saturday afternoon so unsure why that was."
Bala Baya Restaurant Bankside,5.0,Incredible food and service. Highly recommend the prawn ceviche and aubergine. Very quick service and friendly staff. Highly recommend.
Bala Baya Restaurant Bankside,5.0,"The food here is very creative, colorful, and delicious.  It’s amazing how they combine all the flavors to make them so good.  Bread is baked in house.  Excellent service.  Really great experience."
Bala Baya Restaurant Bankside,5.0,"Absolutely brilliant food - a taste sensation. Lots of natural light and green plants create a fresh atmosphere. Cocktails were well made,  not too syrupy or diluted.

Blown away with the food. As a vegetarian I was truly spoilt with choices.
What we thought would be a simple carrot side was a spectacular layered and textured dish, colourful carrots cooked to perfection with crispy tofu and a lush sauce. Hot potato was cordion layered potatoes in a rich but not heavy sauce.

Black forest is my favourite and dessert didn't disappoint. Light chocolate sponge drizzled in chocolate and deep cherry sauce.

Service matched the quality of food. Cannot wait to return and try other dishes and brunch menu."
Bala Baya Restaurant Bankside,5.0,"The most delicious food, prawns & homemade flatbread & everything aubergine are incredible! Fun complimentary shots for celebrations, delicious cocktails, beautiful restaurant interiors & outdoor seating, friendly service at just the right level of attentiveness"
Bala Baya Restaurant Bankside,5.0,"We dined at Bala Baya as a group of four and tried a variety of dishes. My favorites were the aubergine mess, brisket doughnuts, and hummus so good that we ordered the latter two twice! The hot potato was tasty but small, the cauliflower steak was as good as cauliflower can be, and the kebab dumplings had a bit too much cumin for our liking. Service was excellent despite a delay in getting our table, the staff was so kind and helpful.
Overall the food was delicious, the atmosphere was great."
Bala Baya Restaurant Bankside,5.0,"Me and my mum came here whilst staying nearby for the weekend and I'm so glad we did.
Despite some of the London drink prices, we thoroughly enjoyed the food. We ordered the hot potato, dumplings, beef donut & hummus. We both agreed we would absolutely re order the hot potato, hummus and the donut, my mum really liked the dumplings too. The beef donut was the star of the meal for us as well as the hummus - it was delicious.
Unfortunately, I felt that the flavour of the dumplings was a little overwhelming and sickly but by that point we had decided the beef donut was the best by far so was hard to top. I would definitely come here again and feel that both the hummus and beef donut would be a future must order, aswell as the hot potato (even though the portion size was a little small). we were recommended to have 2 dishes each which turned out to be more than enough!"
Bala Baya Restaurant Bankside,5.0,"Genuinely, this restaurant is off the charts AMAZING! Everything perfect and delicious. Thank you so much to our lovely waitress Ines, she really enhanced our night. We went with all of her food and wine recommendations, she nailed it :)"
Bala Baya Restaurant Bankside,5.0,"An Israeli gem near Southwark, perfect for sharing plates packed with flavour - great for meat lovers, vegetarians, and dip enthusiasts!

Here’s what we tried:

⭐️ Kebab Dumplings: Hearty and meaty, these dumplings hit the spot - so satisfying.

⭐️ Prawn Baklava: The highlight of the night! Sweet, savoury, and totally unique. It’s a bit on the pricier side, but worth trying at least once.

⭐️ Aubergine Mess: An incredible dip for pita, with the perfect balance of smoky aubergine and a hint of sweetness from lychee.

⭐️ Roasted Butternut Squash Hummus: Rich, creamy, and full of flavour - a must-order.

This is definitely a spot to visit as a group to try a variety of dishes. There’s something for everyone, especially having vegetarian friends. 🙌"
Bala Baya Restaurant Bankside,5.0,"Wonderful dinner at Bala Baya! Not only was the place beautifully decorated and modern, the food was insane! I’m a big mediterranean food fan and this was definitely on my top 3 of London! Definitely on the pricier side, but would recommend for a date night!

We got their hummus topped with meat, and aubergine dip! Both were sensational!
We also got their chicken and roasted cauliflower! Everything was a 10/10! Perfect pairings and interesting flavors."
Bala Baya Restaurant Bankside,4.0,"Decent spot for brunch - the mini mess was yummy, and the hummus, the feta, the pita and the tomato and chilli dip were fine. The burnt babka was okay, we were expecting it to have more flavour (though it’s baked well). Servers were friendly though service was a bit slow and they seemed to be needing reminders. It is a bit pricy as we didn’t have any mains and still paid £40+. All in all, it was a decent experience but nothing stand-out for me personally and thus, expensive for what it was."
Bala Baya Restaurant Bankside,4.0,"Food was delicious, especially the sauces. Many vegan options clearly labeled. Service was a bit slow, the dishes would take quite a long time to arrive. But worth it and it’s great to be able to pay with Yums from TheFork!"
Bala Baya Restaurant Bankside,5.0,Really impressed by the food and its a good vibe! Make sure you order aubergine mess and the ceviche!
Bala Baya Restaurant Bankside,5.0,Food was utterly incredible. The Beef Carpaccio was one of the nicest dishes I have ever had. One of the best dinning experiences in London fully recommended.
Bala Baya Restaurant Bankside,4.0,The best dishes were the prawn and the Jerusalem bagel. De - shelled fried prawn wrapped in a little bit sweet baklawa noodle. Best to eat the bagel hot.
Bala Baya Restaurant Bankside,5.0,"Firstly, wow!

Secondly, Love is a great waiter. Polite, enthusiastic and helpful - he made our night even more special:)"
Bala Baya Restaurant Bankside,5.0,Love the food and experience! Our server was very friendly and accommodating. Will be back!
Bala Baya Restaurant Bankside,5.0,"Was staying nearby and dinner plans fell through; found this place and what a dream, some of the best food I’ve ever eaten. Gorgeous setting both in an out, fabulous service and food that I will think about for a long time"
Bala Baya Restaurant Bankside,1.0,"Bad vibes. Claimed it was Israeli food but in fact Jordanian, Palestinian and Lebanese. Also had ‘Moroccan’ doughnuts… what’s Israeli about that. Staff were rude

Edit in response: I’ve added pictures to prove I was there. The food wasn’t too bad in all honesty but I wouldn’t recommend anyone to go here if you actually want a positive / enjoyable experience without paying a fortune on inauthentic food. Staff are extremely rude and unfriendly. Shows in managers response to me!"
Bala Baya Restaurant Bankside,5.0,Absolutely the best dinner I’ve had in London thus far.  The kebabs were incredible and our waitress was unbelievably attentive and helpful.  I’ll be visiting here each trip!
Bala Baya Restaurant Bankside,5.0,Absolutely delightful experience from an amazing menu full of things I’ve never seen before… ‘smoked watermelon’ to plates of delicious food e.g. Moroccan Brisket donut and Cauliflower Steak it was all excellent and also Tzika was a great waiter
Bala Baya Restaurant Bankside,5.0,"A very initimate food experience😍 it is very pricey and food portions are really small but it is worth an experience. The aubergine mess is out of the world!! We ended up ordering twice! Totally recommend that. Some vegetarian options!

The place is good but might be difficult to find it per google maps. It is in a small lane tucked quietly."
Bala Baya Restaurant Bankside,5.0,The Flavours was really good despite both my Prawn and Cauliflower dishes yogurt sauces looks similar but completely different. I like the complex and complimentary flavours for the Prawns.  Only the prawn head was bit darker indicates freshness but thank god they taste amazing.  I order the Mix  Salad but came the cauliflower but no regards 😋😋😋
Bala Baya Restaurant Bankside,5.0,"I stumbled upon this restaurant by chance (it was a saved pin on my Google Maps) and it turned out to be the best culinary discovery of my last trip to London. I was by myself and I didn't have a reservation but was greeted by an extremely helpful hostess and seated right away.

The service was genuinely fantastic. While the pace was more relaxed than what I'm used to back in the States, it offered a truly enjoyable and unhurried meal. And the food... it was absolutely incredible.

I was so blown away that returned the very next day with a friend, just to share the experience. It's rare for a restaurant to leave such a lasting impression, but this one certainly did. I can't recommend it enough."
Bala Baya Restaurant Bankside,5.0,"Really epic food and very cool restaurant. I'm excited to go back to try the rest of the menu!! This is one of the top mediterranean restaurants in London. Easily at the level of The Barbary but, if I may, at better prices and without the booking headache.

The staff was super friendly and knew their stuff. They recommended the majority of the dishes and they did not miss. Our favourites were the aubergine mess, the kebab dumplings and the short-rib hummus."
Bala Baya Restaurant Bankside,3.0,"3.5/4 - came as a high recommendation from a friend but overall disappointing for price : quality ratio. Nice courteous service and lovely location, pretty gorgeous. Split 4 dishes for lunch and was a good portion for two.

👍🏻 The aubergine mess was the best dish and had nice nuance to the flavours albeit sitting in a puddle of oil.

👎🏻 the baklava prawns were small and close to £30. Not a strong baklava taste, thought it would be more of a take on prawn toast, but are just grilled and battered prawns with some pistachio and sweetness (honey potentially). Quite disappointing given each prawn was £10 for a few morsels. The quality is not quite up to pay to expect fine dining prices for me.

👎🏻 The kebab dumplings were dry and hard, meat was not flavorful at all. Not juicy at all, clumpy even. 3 parcels for £23, and less flavourful than an Asian takeout place. Kind of tastes like nothing.

The cauliflower was alright, tasted very same-y with the same labneh drowning every dish we ordered, which thankfully added a bit of moisture to the kebab dumplings.

A la carte menu pricing is quite strange overall, brunch looks like it could be more promising but I'm not inclined to prioritize this restaurant again."
Bala Baya Restaurant Bankside,5.0,"Outstanding food and service. Tzika (sorry if I got the spelling wrong), who looked after us was brilliant and claimed that their Chickpea Hummus was the best in London. Now I am not a Hummus connoisseur, it was out of this world!
We booked this restaurant for our anniversary dinner and it lived up to the expectations.
Highly recommended!"
Bala Baya Restaurant Bankside,5.0,"Perfect meal - staff incredible, food sublime. Interior was gorgeous & so clean. Can’t wait to go again. Vegan sharing menu was excellent!"
Bala Baya Restaurant Bankside,5.0,"Had no idea what to expect from Israeli cuisine but to my surprise it was excellent. The menu is short and simple, and the food I cannot recommend enough.
The star of the night for us was the eggplant mess,
But the other dishes were equally amazing.
Since we were 6 of us we got to try a lot of things from the menu.
The cauliflower was great, the beet salad , the kebab dumplings, the prawns , the hummus and the pita breads they were soooo good, light and fluffy.
Would definitely recommend to try"
Bala Baya Restaurant Bankside,5.0,Amazing restaurant. Excellent quality food and great atmosphere. Squeezed us in last minute and staff were superb. 100% would come again
Bala Baya Restaurant Bankside,5.0,"Had no idea about this place but came across the website and thought it looked fantastic. We tried a number of dishes, we did the set menu for two, twice. So had the full experience. I was blown away by everything. Couldn't recommend highly enough. Wine was also unreal."
Bala Baya Restaurant Bankside,5.0,Amazing food - the best Middle Eastern food I’ve ever had
Bala Baya Restaurant Bankside,5.0,"We had an absolutely fantastic early dinner here.
Aman our waiter was lovely and gave great recommendations on the menu and was generally gave us the right level of attention for our date night dinner.
We drank great cocktails and sat outside under the heaters.
The food is phenomenal we didn't go wrong with anything on the menu, the beef houmous was beautiful, slow cooked beef with a bowl of houmous and some flatbreads. Honestly I think I could have just ordered that five times over and sat there all night. But we also ordered half the rest of the menu. They did a set menu which in hindsight we probably should have gone for and taken home what we didn't eat as we both woke up the next day trying to figure out an excuse to come back!"
Bala Baya Restaurant Bankside,5.0,"Quite an inconvenient location to visit as they are hide inside an alley. And its quiet for a sunday night
Restaurant which do israli cuisine. love the sevice there, i didnt look for the menu and i just asked our waiter to recommend a few dishes to us. All of them are so nice. And the plate are presented nicely. Price is also reasonable

Would visit again."
Bala Baya Restaurant Bankside,5.0,The staff is absolutely lovely. The food was so delicious and the brunch feast feels like great value for money. We have two non alcoholic homemade infusions which were tasty and refreshing. Can't wait to come back again!
Bala Baya Restaurant Bankside,5.0,Tzvika made our Graduation Dinner evening meal very special for us; very kind and friendly explaining the menu options etc. The sharing plates were outstanding; very tasty and great new flavour combinations for us. Great vegetarian options. Really excellent evening. Thank you team - from the welcoming lady on the door - to the kitchen - you guys are amazing 🤩 🙏🏻
Bala Baya Restaurant Bankside,5.0,"The most delicious food I’ve ever tasted!!! Beats Spanish, Italian, Japanese and even Turkish (my experience)! Absolute must try!!! Service is amazing! Everyone goes the extra mile to make sure you’re acknowledged and your needs are met! The best part is that is pet friendly- I bow to this!!! Well done Bala Baya!!!"
Bala Baya Restaurant Bankside,5.0,"Must Try restaurant..
I had Aubergine Mess, Chicken Cotoure, Lamb Dumpling, Hummous. And most important there Pita bread.  I absolutely loved the taste. Going there again soon."
Bala Baya Restaurant Bankside,4.0,"The restaurant boasts an impressive array of vegan options. From what we sampled, the majority of dishes were rich in flavour and quite delightful. Particularly outstanding were the bread, cauliflower, aubergine, hummus, and Jerusalem artichokes – each bursting with its own unique and savoury profile. However, the experience was slightly marred by the vegan dessert, which unfortunately had an off-putting texture and an odd taste that didn't quite hit the mark."
Bala Baya Restaurant Bankside,3.0,"The waitress was nice and tried to find out about gluten-free items on the menu for me.

However, the food was salty and heavily seasoned and it was so overpowering. The hummus tastes like our tahini with salt so it actually tasted bitter.

The lamb dish was really spicy and heavy too.

People were smoking outside, but there is a  canopy that keeps the cigarette smell between tables. We even got cigarette ashes into our drink.

Overall, it is not a place that we will return."
Bala Baya Restaurant Bankside,5.0,"This is a lovely little restaurant tucked away near the station, lovely atmosphere and lovely stuff, and the food is super tasty! Totally recommended, we'll be back."
Bala Baya Restaurant Bankside,5.0,"Delicious food, great atmosphere (inside and out), and super friendly staff. Hummus was really smooth (slightly too salty but really tasty), the aubergine dish melted in your mouth. The three of us did the tasting menu for £68, it was a great selection but we were slightly disappointed when only two small desserts came out for the three of us to split, there were plenty of dishes for the main course but this seemed a little stingy considering we were paying +£200 on food. I’ll definitely be back but won’t do the tasting menu as I didn’t think the value was worth it."
Bala Baya Restaurant Bankside,4.0,Absolutely loved all the savoury dishes on the set menu however we tried all 3 desserts  available and I found them all incredibly unenjoyable which is so bizarre as I’ve pretty much never met a dessert I didn’t like. It was disappointing as the menu was bursting with flavour and even the vegetarian dishes really impressed so I was definitely expecting more from dessert
Bala Baya Restaurant Bankside,5.0,"Very excellent Israeli food served sharing platter style, in a wonderfully lovely place with excellent ambiance.

Our only complaint is our extra serving of pita took so long to arrive we'd almost finished the food, although we got an extra set of bread and it was so yummy, which made up for it.

Cocktails were also excellent, try the champagne martini.

Would heartily recommend!"
Bala Baya Restaurant Bankside,5.0,"We were looking for a place to eat close to our hotel and what a find this was! Food was amazing from start to finish.  Tasty, plentiful and looking really good. Service from the very friendly team was great, wine lovely and as I said before.....food was amazing! We will be back!"
Bala Baya Restaurant Bankside,5.0,"Great experience and great food at Bala Baya with the Prawn Baklava and Aubergine Mess the stand outs! It's my 4th time here 😅

Good place to go with a group so you get to order a variety of dishes and try them all! We got 13 dishes among 6 people and that was more than enough.

The cocktails were also quite unique."
